id,c_date,campaign_name,category,campaign_id,impressions, mark_spent ,clicks,leads,orders,Conversion Rate, revenue ,Profit,CPC,CTR,,
72,3/7/21,instagram_tier1,social,9034945,1337585," $42,429.27 ",2540,80,9,11.25%," $53,876 "," $11,447 ",,,,
73,3/7/21,instagram_tier2,social,983498,494462," $6,794.84 ",4520,231,2,0.87%," $4,431 "," $(2,364)",,,,
74,3/7/21,facebook_retargeting,social,4387490,11373," $3,228.57 ",306,5,0,0.00%," $5,272 "," $2,043 ",,,,
75,3/7/21,facebook_lal,social,544756,203747," $10,476.36 ",1228,6,1,16.67%, $974 ," $(9,502)",,,,
76,3/7/21,instagram_blogger,influencer,374754,285017," $54,163.37 ",2748,88,12,13.64%," $60,463 "," $6,300 ",,,,
77,3/7/21,banner_partner,media,39889,3960443," $95,635.41 ",4470,144,28,19.44%," $89,289 "," $(6,346)",,,,
78,3/8/21,facebook_tier1,social,349043,427287," $24,682.57 ",2832,33,5,15.15%," $25,389 ", $706 ,,,,
79,3/8/21,facebOOK_tier2,social,348934,393106," $38,612.97 ",3379,76,4,5.26%," $33,736 "," $(4,877)",,,,
80,3/8/21,google_hot,search,89459845,46901," $6,021.74 ",888,17,2,11.76%," $17,361 "," $11,339 ",,,,
81,3/8/21,google_wide,search,127823,435520," $15,220.45 ",2710,49,5,10.20%," $15,931 ", $711 ,,,,
82,3/8/21,youtube_blogger,influencer,10934,766462," $39,870.26 ",4395,70,17,24.29%," $98,632 "," $58,762 ",,,,
83,3/8/21,instagram_tier1,social,9034945,523025, $268.83 ,2457,0,0,0.00%, $-   , $(269),,,,
84,3/8/21,instagram_tier2,social,983498,1111695," $1,957.42 ",6012,83,0,0.00%," $2,180 ", $223 ,,,,
85,3/8/21,facebook_retargeting,social,4387490,8293," $3,610.36 ",351,9,1,11.11%," $10,875 "," $7,265 ",,,,
86,3/8/21,facebook_lal,social,544756,116474," $41,109.97 ",1152,27,4,14.81%," $5,074 "," $(36,036)",,,,
87,3/8/21,instagram_blogger,influencer,374754,292312," $27,245.84 ",2703,57,7,12.28%," $48,253 "," $21,007 ",,,,
88,3/8/21,banner_partner,media,39889,2550637," $27,719.14 ",4251,98,8,8.16%," $39,069 "," $11,350 ",,,,
89,3/9/21,facebook_tier1,social,349043,512714," $55,613.71 ",2258,70,8,11.43%," $47,415 "," $(8,199)",,,,
90,3/9/21,facebOOK_tier2,social,348934,523420," $50,173.35 ",3587,93,10,10.75%," $56,496 "," $6,323 ",,,,
91,3/9/21,google_hot,search,89459845,37850," $2,696.20 ",909,4,0,0.00%," $6,481 "," $3,785 ",,,,
92,3/9/21,google_wide,search,127823,527552," $23,778.97 ",2534,42,5,11.90%," $14,902 "," $(8,877)",,,,
93,3/9/21,youtube_blogger,influencer,10934,397438," $30,027.19 ",3758,90,16,17.78%," $138,853 "," $108,826 ",,,,
94,3/9/21,instagram_tier1,social,9034945,735278," $8,625.82 ",3208,16,2,12.50%," $16,341 "," $7,715 ",,,,
95,3/9/21,instagram_tier2,social,983498,1145899," $7,777.93 ",5392,81,2,2.47%," $5,495 "," $(2,283)",,,,
96,3/9/21,facebook_retargeting,social,4387490,8738," $2,160.69 ",250,5,0,0.00%," $4,733 "," $2,572 ",,,,
97,3/9/21,facebook_lal,social,544756,196497," $31,491.06 ",1256,20,3,15.00%," $3,344 "," $(28,147)",,,,
98,3/9/21,instagram_blogger,influencer,374754,380836," $67,072.14 ",3377,90,17,18.89%," $75,690 "," $8,618 ",,,,
99,3/9/21,banner_partner,media,39889,3240094," $44,453.82 ",3796,85,12,14.12%," $55,663 "," $11,209 ",,,,
100,3/10/21,facebook_tier1,social,349043,858682," $47,553.47 ",4421,77,7,9.09%," $42,298 "," $(5,255)",,,,
101,3/10/21,facebOOK_tier2,social,348934,868716," $35,286.54 ",7854,148,5,3.38%," $27,923 "," $(7,364)",,,,
102,3/10/21,google_hot,search,89459845,111037," $47,344.40 ",2046,63,9,14.29%," $97,538 "," $50,194 ",,,,
103,3/10/21,google_wide,search,127823,641851," $67,565.46 ",4861,141,16,11.35%," $38,006 "," $(29,559)",,,,
104,3/10/21,youtube_blogger,influencer,10934,1547022," $20,986.39 ",8618,86,15,17.44%," $108,918 "," $87,932 ",,,,
105,3/10/21,instagram_tier1,social,9034945,3416930," $42,307.11 ",5862,211,11,5.21%," $99,033 "," $56,726 ",,,,
106,3/10/21,instagram_tier2,social,983498,1759338," $12,176.32 ",8801,464,4,0.86%," $8,033 "," $(4,143)",,,,
107,3/10/21,facebook_retargeting,social,4387490,19849," $13,418.98 ",603,19,5,26.32%," $29,999 "," $16,580 ",,,,
108,3/10/21,facebook_lal,social,544756,360681," $112,306.72 ",2814,73,16,21.92%," $14,391 "," $(97,916)",,,,
109,3/10/21,instagram_blogger,influencer,374754,554475," $150,726.98 ",5547,161,39,24.22%," $152,458 "," $1,731 ",,,,
110,3/10/21,banner_partner,media,39889,5168167," $183,974.84 ",7969,358,58,16.20%," $235,125 "," $51,150 ",,,,
111,3/11/21,facebook_tier1,social,349043,1043014," $110,857.76 ",6413,126,24,19.05%," $123,203 "," $12,345 ",,,,
112,3/11/21,facebOOK_tier2,social,348934,3689924," $173,952.43 ",8755,264,33,12.50%," $148,910 "," $(25,042)",,,,
113,3/11/21,google_hot,search,89459845,123907," $29,114.22 ",2244,49,5,10.20%," $55,785 "," $26,671 ",,,,
114,3/11/21,google_wide,search,127823,1300433," $59,905.81 ",8338,169,15,8.88%," $36,168 "," $(23,738)",,,,
115,3/11/21,youtube_blogger,influencer,10934,1036077," $214,038.88 ",14007,392,109,27.81%," $785,982 "," $571,943 ",,,,
116,3/11/21,instagram_tier1,social,9034945,2431450, $313.38 ,8897,1,0,0.00%, $-   , $(313),,,,
117,3/11/21,instagram_tier2,social,983498,3053985," $4,949.93 ",13128,124,1,0.81%," $3,085 "," $(1,865)",,,,
118,3/11/21,facebook_retargeting,social,4387490,28228," $20,187.10 ",893,32,5,15.63%," $30,076 "," $9,889 ",,,,
119,3/11/21,facebook_lal,social,544756,376116," $7,185.10 ",4253,5,1,20.00%, $561 ," $(6,624)",,,,
120,3/11/21,instagram_blogger,influencer,374754,946274," $128,341.60 ",10260,207,27,13.04%," $165,721 "," $37,379 ",,,,
121,3/11/21,banner_partner,media,39889,4877769," $212,295.06 ",13438,546,59,10.81%," $262,114 "," $49,819 ",,,,
122,3/12/21,facebook_tier1,social,349043,1975989," $90,833.30 ",11511,173,22,12.72%," $109,787 "," $18,954 ",,,,
123,3/12/21,facebOOK_tier2,social,348934,2696657," $209,208.66 ",10662,338,32,9.47%," $201,526 "," $(7,683)",,,,
124,3/12/21,google_hot,search,89459845,185363," $67,613.38 ",3400,82,12,14.63%," $109,740 "," $42,127 ",,,,
125,3/12/21,google_wide,search,127823,1350770," $73,870.32 ",10821,208,19,9.13%," $61,427 "," $(12,443)",,,,
126,3/12/21,youtube_blogger,influencer,10934,1222595," $107,355.70 ",18153,343,59,17.20%," $423,459 "," $316,103 ",,,,
127,3/12/21,instagram_tier1,social,9034945,3105369," $29,986.96 ",9345,116,9,7.76%," $59,769 "," $29,782 ",,,,
128,3/12/21,instagram_tier2,social,983498,7879570," $48,494.64 ",16509,379,12,3.17%," $34,050 "," $(14,445)",,,,
129,3/12/21,facebook_retargeting,social,4387490,45493," $13,077.08 ",1402,38,7,18.42%," $46,048 "," $32,971 ",,,,
130,3/12/21,facebook_lal,social,544756,504520," $38,944.69 ",4214,38,5,13.16%," $6,057 "," $(32,888)",,,,
131,3/12/21,instagram_blogger,influencer,374754,1283535," $342,382.08 ",13635,491,88,17.92%," $399,508 "," $57,126 ",,,,
132,3/12/21,banner_partner,media,39889,12158142," $144,616.57 ",15231,322,44,13.66%," $196,747 "," $52,130 ",,,,
133,3/13/21,facebook_tier1,social,349043,1618719," $359,942.31 ",13691,468,64,13.68%," $295,465 "," $(64,477)",,,,
134,3/13/21,facebOOK_tier2,social,348934,1892979," $349,321.42 ",17022,699,57,8.15%," $313,450 "," $(35,871)",,,,
135,3/13/21,google_hot,search,89459845,254830," $63,243.73 ",5385,100,14,14.00%," $150,312 "," $87,068 ",,,,
136,3/13/21,google_wide,search,127823,2913478," $176,313.75 ",12514,312,51,16.35%," $125,571 "," $(50,743)",,,,
137,3/13/21,youtube_blogger,influencer,10934,2546184," $185,465.15 ",18514,847,131,15.47%," $1,490,835 "," $1,305,370 ",,,,
138,3/13/21,instagram_tier1,social,9034945,2786785," $101,595.53 ",15623,177,26,14.69%," $204,760 "," $103,164 ",,,,
139,3/13/21,instagram_tier2,social,983498,6071560," $17,738.04 ",23569,591,6,1.02%," $8,721 "," $(9,017)",,,,
140,3/13/21,facebook_retargeting,social,4387490,51603," $9,487.41 ",1502,19,4,21.05%," $20,377 "," $10,890 ",,,,
141,3/13/21,facebook_lal,social,544756,519952," $162,622.23 ",6142,146,17,11.64%," $20,727 "," $(141,895)",,,,
142,3/13/21,instagram_blogger,influencer,374754,1786654," $28,317.78 ",17290,43,7,16.28%," $51,199 "," $22,881 ",,,,
143,3/13/21,banner_partner,media,39889,16559008," $367,872.32 ",23569,682,119,17.45%," $419,717 "," $51,845 ",,,,
144,3/14/21,facebook_tier1,social,349043,2100404," $65,458.89 ",16293,114,13,11.40%," $70,759 "," $5,300 ",,,,
145,3/14/21,facebOOK_tier2,social,348934,6821733," $164,530.09 ",19973,365,27,7.40%," $123,388 "," $(41,142)",,,,
146,3/14/21,google_hot,search,89459845,212678," $60,118.79 ",6249,84,9,10.71%," $96,881 "," $36,762 ",,,,
147,3/14/21,google_wide,search,127823,3206153," $159,225.48 ",13303,482,54,11.20%," $105,318 "," $(53,907)",,,,
148,3/14/21,youtube_blogger,influencer,10934,2525039," $263,855.27 ",22960,514,81,15.76%," $689,933 "," $426,078 ",,,,
149,3/14/21,instagram_tier1,social,9034945,3109456," $316,590.79 ",15228,680,70,10.29%," $401,280 "," $84,689 ",,,,
150,3/14/21,instagram_tier2,social,983498,4113858," $182,638.10 ",30871,1000,48,4.80%," $137,915 "," $(44,723)",,,,
151,3/14/21,facebook_retargeting,social,4387490,52279," $5,457.72 ",1598,10,2,20.00%," $12,753 "," $7,295 ",,,,
152,3/14/21,facebook_lal,social,544756,681179," $157,160.71 ",7880,151,23,15.23%," $12,120 "," $(145,041)",,,,
153,3/14/21,instagram_blogger,influencer,374754,2016676," $191,078.89 ",16560,371,44,11.86%," $358,368 "," $167,289 ",,,,
154,3/14/21,banner_partner,media,39889,6976163," $187,522.80 ",25807,583,69,11.84%," $189,572 "," $2,049 ",,,,
155,3/15/21,facebook_tier1,social,349043,3080891," $180,260.79 ",16520,279,28,10.04%," $136,480 "," $(43,781)",,,,
156,3/15/21,facebOOK_tier2,social,348934,3991199," $694,581.12 ",20755,704,93,13.21%," $442,449 "," $(252,132)",,,,
157,3/15/21,google_hot,search,89459845,331545," $78,249.46 ",6527,131,20,15.27%," $153,470 "," $75,221 ",,,,
158,3/15/21,google_wide,search,127823,2696963," $114,965.14 ",13630,379,30,7.92%," $106,290 "," $(8,675)",,,,
159,3/15/21,youtube_blogger,influencer,10934,2175393," $137,283.95 ",35236,679,93,13.70%," $690,971 "," $553,687 ",,,,
160,3/15/21,instagram_tier1,social,9034945,3392610," $136,949.82 ",16890,413,46,11.14%," $287,341 "," $150,391 ",,,,
161,3/15/21,instagram_tier2,social,983498,6025202," $40,267.14 ",39595,826,12,1.45%," $23,949 "," $(16,318)",,,,
162,3/15/21,facebook_retargeting,social,4387490,59248," $13,380.93 ",1832,26,4,15.38%," $27,259 "," $13,878 ",,,,
163,3/15/21,facebook_lal,social,544756,1231212," $7,737.53 ",10020,3,0,0.00%, $758 ," $(6,980)",,,,
164,3/15/21,instagram_blogger,influencer,374754,2124824," $84,675.84 ",22566,120,27,22.50%," $122,191 "," $37,515 ",,,,
165,3/15/21,banner_partner,media,39889,9518207," $612,262.52 ",29383,1089,141,12.95%," $649,043 "," $36,780 ",,,,
166,3/16/21,facebook_tier1,social,349043,3391756," $394,706.76 ",18988,424,56,13.21%," $371,520 "," $(23,187)",,,,
167,3/16/21,facebOOK_tier2,social,348934,4850232," $536,170.65 ",27137,901,85,9.43%," $377,289 "," $(158,882)",,,,
168,3/16/21,google_hot,search,89459845,430899," $116,608.54 ",6463,160,23,14.38%," $205,857 "," $89,248 ",,,,
169,3/16/21,google_wide,search,127823,3831518," $307,815.06 ",18006,604,66,10.93%," $216,809 "," $(91,006)",,,,
170,3/16/21,youtube_blogger,influencer,10934,5058860," $182,914.72 ",39181,624,145,23.24%," $1,068,609 "," $885,694 ",,,,
171,3/16/21,instagram_tier1,social,9034945,4653665," $166,831.33 ",22363,423,39,9.22%," $171,898 "," $5,067 ",,,,
172,3/16/21,instagram_tier2,social,983498,16542646," $102,411.25 ",44009,736,28,3.80%," $38,605 "," $(63,806)",,,,
173,3/16/21,facebook_retargeting,social,4387490,81291," $28,323.72 ",2831,45,10,22.22%," $68,688 "," $40,364 ",,,,
174,3/16/21,facebook_lal,social,544756,1732780," $323,636.24 ",10826,271,45,16.61%," $25,714 "," $(297,922)",,,,
175,3/16/21,instagram_blogger,influencer,374754,3301757," $538,802.49 ",19968,753,154,20.45%," $1,081,558 "," $542,756 ",,,,
176,3/16/21,banner_partner,media,39889,48494939," $225,050.88 ",36451,420,56,13.33%," $225,928 ", $877 ,,,,
177,3/17/21,facebook_tier1,social,349043,4732434," $401,726.84 ",22657,655,76,11.60%," $363,717 "," $(38,010)",,,,
178,3/17/21,facebOOK_tier2,social,348934,7030782," $323,758.44 ",32512,483,71,14.70%," $297,348 "," $(26,410)",,,,
179,3/17/21,google_hot,search,89459845,421827," $116,013.47 ",7464,154,27,17.53%," $216,329 "," $100,316 ",,,,
180,3/17/21,google_wide,search,127823,4760611," $159,243.88 ",24726,476,48,10.08%," $126,397 "," $(32,847)",,,,
181,3/17/21,youtube_blogger,influencer,10934,3570972," $427,163.94 ",37860,875,176,20.11%," $1,357,523 "," $930,359 ",,,,
182,3/17/21,instagram_tier1,social,9034945,4251966," $285,220.83 ",22748,591,83,14.04%," $537,025 "," $251,804 ",,,,
183,3/17/21,instagram_tier2,social,983498,28920730," $161,552.68 ",47145,1038,40,3.85%," $133,604 "," $(27,949)",,,,
184,3/17/21,facebook_retargeting,social,4387490,73990," $33,892.08 ",2843,51,11,21.57%," $47,059 "," $13,167 ",,,,
185,3/17/21,facebook_lal,social,544756,1528217," $289,032.33 ",9229,247,38,15.38%," $32,769 "," $(256,263)",,,,
186,3/17/21,instagram_blogger,influencer,374754,2335371," $449,101.82 ",31863,651,133,20.43%," $502,131 "," $53,029 ",,,,
187,3/17/21,banner_partner,media,39889,17340195," $555,587.75 ",42996,829,117,14.11%," $505,109 "," $(50,479)",,,,
188,3/18/21,facebook_tier1,social,349043,4048041," $25,453.12 ",27750,71,5,7.04%," $24,543 ", $(910),,,,
189,3/18/21,facebOOK_tier2,social,348934,4627021," $381,882.10 ",26934,1328,55,4.14%," $231,456 "," $(150,426)",,,,
190,3/18/21,google_hot,search,89459845,499471," $128,131.33 ",7828,169,30,17.75%," $184,942 "," $56,811 ",,,,
191,3/18/21,google_wide,search,127823,10156254," $197,235.22 ",19748,535,49,9.16%," $90,464 "," $(106,771)",,,,
192,3/18/21,youtube_blogger,influencer,10934,4409288," $83,966.91 ",44616,129,30,23.26%," $272,334 "," $188,367 ",,,,
193,3/18/21,instagram_tier1,social,9034945,12986970," $221,607.67 ",28740,525,62,11.81%," $440,629 "," $219,021 ",,,,
194,3/18/21,instagram_tier2,social,983498,12629643," $48,571.11 ",46179,1161,13,1.12%," $29,035 "," $(19,536)",,,,
195,3/18/21,facebook_retargeting,social,4387490,83010," $17,161.07 ",2800,23,6,26.09%," $27,675 "," $10,514 ",,,,
196,3/18/21,facebook_lal,social,544756,1000585," $202,406.04 ",11168,143,15,10.49%," $19,279 "," $(183,127)",,,,
197,3/18/21,instagram_blogger,influencer,374754,2754972," $429,399.96 ",31219,1025,152,14.83%," $714,994 "," $285,594 ",,,,
198,3/18/21,banner_partner,media,39889,477240151," $300,189.85 ",48481,806,112,13.90%," $581,649 "," $281,459 ",,,,
199,3/19/21,facebook_tier1,social,349043,17652285," $60,127.84 ",30428,60,11,18.33%," $37,133 "," $(22,995)",,,,
200,3/19/21,facebOOK_tier2,social,348934,7784567," $464,723.59 ",32433,691,58,8.39%," $235,538 "," $(229,186)",,,,
201,3/19/21,google_hot,search,89459845,380591," $10,880.13 ",8088,15,2,13.33%," $14,455 "," $3,575 ",,,,
202,3/19/21,google_wide,search,127823,9728002," $71,884.97 ",28775,311,22,7.07%," $71,212 ", $(673),,,,
203,3/19/21,youtube_blogger,influencer,10934,4034416," $923,323.97 ",51866,1336,347,25.97%," $2,892,502 "," $1,969,178 ",,,,
204,3/19/21,instagram_tier1,social,9034945,5373445," $268,052.81 ",26946,1024,108,10.55%," $461,861 "," $193,808 ",,,,
205,3/19/21,instagram_tier2,social,983498,9534301," $10,493.61 ",50026,177,2,1.13%," $3,637 "," $(6,857)",,,,
206,3/19/21,facebook_retargeting,social,4387490,120648," $3,745.41 ",3467,6,1,16.67%," $6,145 "," $2,400 ",,,,
207,3/19/21,facebook_lal,social,544756,1506341," $482,235.42 ",13201,227,53,23.35%," $67,501 "," $(414,734)",,,,
208,3/19/21,instagram_blogger,influencer,374754,3461611," $323,540.36 ",38840,563,116,20.60%," $472,291 "," $148,751 ",,,,
209,3/19/21,banner_partner,media,39889,15520094," $486,392.71 ",44518,947,161,17.00%," $487,480 "," $1,087 ",,,,
210,3/20/21,facebook_tier1,social,349043,11002505," $54,237.18 ",23524,94,10,10.64%," $50,723 "," $(3,514)",,,,
211,3/20/21,facebOOK_tier2,social,348934,8515741," $409,717.01 ",44347,851,61,7.17%," $448,936 "," $39,219 ",,,,
212,3/20/21,google_hot,search,89459845,482252," $186,154.90 ",11713,409,51,12.47%," $324,675 "," $138,520 ",,,,
213,3/20/21,google_wide,search,127823,5442556," $460,553.25 ",24923,654,113,17.28%," $280,741 "," $(179,812)",,,,
214,3/20/21,youtube_blogger,influencer,10934,6053132," $333,233.61 ",58714,1180,216,18.31%," $1,445,966 "," $1,112,732 ",,,,
215,3/20/21,instagram_tier1,social,9034945,6668600," $369,604.38 ",30844,891,115,12.91%," $998,927 "," $629,323 ",,,,
216,3/20/21,instagram_tier2,social,983498,14273925," $165,352.31 ",71920,1317,53,4.02%," $77,218 "," $(88,134)",,,,
217,3/20/21,facebook_retargeting,social,4387490,107450," $62,628.43 ",2885,111,24,21.62%," $101,396 "," $38,768 ",,,,
218,3/20/21,facebook_lal,social,544756,927092," $165,550.46 ",12507,135,19,14.07%," $17,880 "," $(147,670)",,,,
219,3/20/21,instagram_blogger,influencer,374754,6243884," $524,487.73 ",37051,801,158,19.73%," $706,687 "," $182,199 ",,,,
220,3/20/21,banner_partner,media,39889,23974115," $656,603.44 ",46668,1853,295,15.92%," $1,026,272 "," $369,669 ",,,,
221,3/21/21,facebook_tier1,social,349043,416390," $44,024.33 ",2278,63,7,11.11%," $27,546 "," $(16,478)",,,,
222,3/21/21,facebOOK_tier2,social,348934,571732," $41,040.41 ",3321,111,5,4.50%," $32,980 "," $(8,060)",,,,
223,3/21/21,google_hot,search,89459845,54491," $9,755.06 ",949,18,1,5.56%," $14,585 "," $4,830 ",,,,
224,3/21/21,google_wide,search,127823,527625," $20,484.67 ",2354,42,5,11.90%," $13,766 "," $(6,719)",,,,
225,3/21/21,youtube_blogger,influencer,10934,848206," $29,863.76 ",3668,103,20,19.42%," $160,156 "," $130,292 ",,,,
226,3/21/21,instagram_tier1,social,9034945,578465," $27,338.93 ",2654,55,11,20.00%," $48,073 "," $20,734 ",,,,
227,3/21/21,instagram_tier2,social,983498,809325," $10,158.49 ",5495,109,3,2.75%," $7,749 "," $(2,409)",,,,
228,3/21/21,facebook_retargeting,social,4387490,12188," $1,376.87 ",301,3,0,0.00%," $4,132 "," $2,755 ",,,,
229,3/21/21,facebook_lal,social,544756,125777," $28,504.94 ",1336,22,4,18.18%," $4,435 "," $(24,070)",,,,
230,3/21/21,instagram_blogger,influencer,374754,332009," $70,427.30 ",3132,75,17,22.67%," $73,316 "," $2,889 ",,,,
231,3/21/21,banner_partner,media,39889,45801088," $21,600.14 ",4298,60,10,16.67%," $27,139 "," $5,539 ",,,,
232,3/22/21,facebook_tier1,social,349043,598173," $65,127.47 ",5479,86,11,12.79%," $61,343 "," $(3,784)",,,,
233,3/22/21,facebOOK_tier2,social,348934,1749285," $97,170.29 ",7837,123,14,11.38%," $75,637 "," $(21,533)",,,,
234,3/22/21,google_hot,search,89459845,91109," $36,697.68 ",1507,53,8,15.09%," $57,926 "," $21,228 ",,,,
235,3/22/21,google_wide,search,127823,1037369," $12,499.81 ",4543,35,3,8.57%," $14,144 "," $1,644 ",,,,
236,3/22/21,youtube_blogger,influencer,10934,675016," $77,710.49 ",8013,192,45,23.44%," $309,424 "," $231,714 ",,,,
237,3/22/21,instagram_tier1,social,9034945,5329622," $36,370.61 ",5550,98,10,10.20%," $50,854 "," $14,483 ",,,,
238,3/22/21,instagram_tier2,social,983498,1756703," $18,696.04 ",9934,118,6,5.08%," $15,188 "," $(3,508)",,,,
239,3/22/21,facebook_retargeting,social,4387490,16373," $4,916.89 ",537,12,3,25.00%," $9,757 "," $4,840 ",,,,
240,3/22/21,facebook_lal,social,544756,196086," $44,463.01 ",2809,55,5,9.09%," $5,594 "," $(38,869)",,,,
241,3/22/21,instagram_blogger,influencer,374754,640155," $149,239.61 ",6730,267,38,14.23%," $156,750 "," $7,510 ",,,,
242,3/22/21,banner_partner,media,39889,125338957," $55,104.01 ",8879,174,23,13.22%," $69,682 "," $14,578 ",,,,
243,3/23/21,facebook_tier1,social,349043,1086507," $8,001.66 ",1321,25,1,4.00%," $11,477 "," $3,475 ",,,,
244,3/23/21,facebOOK_tier2,social,348934,441111," $22,967.83 ",1725,31,2,6.45%," $13,173 "," $(9,795)",,,,
245,3/23/21,google_hot,search,89459845,25201," $5,032.48 ",493,10,2,20.00%," $14,148 "," $9,116 ",,,,
246,3/23/21,google_wide,search,127823,279797," $14,803.47 ",1031,20,2,10.00%," $9,561 "," $(5,242)",,,,
247,3/23/21,youtube_blogger,influencer,10934,340926," $13,670.01 ",2215,44,8,18.18%," $73,845 "," $60,175 ",,,,
248,3/23/21,instagram_tier1,social,9034945,530098, $572.41 ,1156,1,0,0.00%, $-   , $(572),,,,
249,3/23/21,instagram_tier2,social,983498,537814," $4,889.38 ",2706,55,1,1.82%," $3,418 "," $(1,471)",,,,
250,3/23/21,facebook_retargeting,social,4387490,5150," $1,121.45 ",129,3,0,0.00%," $5,323 "," $4,202 ",,,,
251,3/23/21,facebook_lal,social,544756,58181," $12,925.99 ",584,12,1,8.33%," $2,867 "," $(10,059)",,,,
252,3/23/21,instagram_blogger,influencer,374754,96061," $14,186.86 ",1768,28,3,10.71%," $14,436 ", $249 ,,,,
253,3/23/21,banner_partner,media,39889,779252," $18,088.04 ",1836,44,7,15.91%," $26,092 "," $8,004 ",,,,
254,3/24/21,facebook_tier1,social,349043,563017," $103,820.56 ",2474,78,13,16.67%," $94,384 "," $(9,437)",,,,
255,3/24/21,facebOOK_tier2,social,348934,401538," $38,809.67 ",2952,75,6,8.00%," $41,351 "," $2,541 ",,,,
256,3/24/21,google_hot,search,89459845,53666," $15,299.01 ",875,20,2,10.00%," $24,438 "," $9,139 ",,,,
257,3/24/21,google_wide,search,127823,242657," $18,429.75 ",1968,42,5,11.90%," $18,791 ", $361 ,,,,
